account_id,customer_id,branch_id,account_type,balance,account_status
67556,39266,4,Savings,381821.83,ACTIVE
67557,22713,2,Savings,133036.33,ACTIVE
67558,14904,2,Current,378730.56,INACTIVE
67559,35855,4,Savings,153737.1,INACTIVE
67560,1981,5,Savings,305765.05,INACTIVE
67561,25010,5,Current,49005.18,ACTIVE
67562,9283,1,Savings,471014.58,ACTIVE
67563,25645,5,Current,160682.7,ACTIVE
67564,47746,1,Current,282395.6,ACTIVE
67565,44697,3,Savings,481516.57,ACTIVE
67566,3601,2,Current,479220.03,INACTIVE
67567,48894,5,Savings,371607.03,ACTIVE
67568,37416,2,Savings,189253.66,ACTIVE
67569,27088,3,Current,136952.21,INACTIVE
67570,24364,4,Current,364437.45,ACTIVE
67571,29479,3,Savings,407571.66,ACTIVE
67572,12265,3,Current,435715.41,ACTIVE
67573,23922,2,Savings,323855.8,INACTIVE
67574,28140,3,Current,358329.95,ACTIVE
67575,41872,4,Savings,302777.18,INACTIVE
67576,17673,5,Current,221868.83,ACTIVE
67577,17549,4,Current,404611.2,ACTIVE
67578,36928,5,Savings,215520.85,INACTIVE
67579,41993,3,Savings,228204.54,INACTIVE
67580,34844,1,Current,35811.6,INACTIVE
67581,9412,1,Savings,19236.37,INACTIVE
67582,20950,5,Savings,298832.28,ACTIVE
67583,10422,2,Savings,492635.35,ACTIVE
67584,45872,5,Savings,25913.42,ACTIVE
67585,45782,4,Current,278261.02,ACTIVE
67586,47725,1,Current,400736.01,ACTIVE
67587,6856,2,Savings,373003.57,INACTIVE
67588,1530,3,Savings,141295.84,INACTIVE
67589,34794,5,Savings,11753.07,ACTIVE
67590,7162,2,Savings,42140.5,ACTIVE
67591,13675,5,Savings,174174.52,ACTIVE
67592,6407,5,Current,195031.1,INACTIVE
67593,16627,5,Current,474014.63,ACTIVE
67594,28276,2,Current,128386.91,ACTIVE
67595,7279,3,Savings,383276.01,ACTIVE
67596,17744,2,Savings,297060.15,ACTIVE
67597,39998,3,Savings,127162.15,ACTIVE
67598,35537,1,Savings,23600.28,INACTIVE
67599,30979,1,Savings,264219.99,INACTIVE
67600,24922,3,Current,4381.05,INACTIVE
67601,20941,2,Current,13266.16,ACTIVE
67602,24943,4,Current,15112.98,INACTIVE
67603,14824,1,Current,142247.57,INACTIVE
67604,33478,5,Current,56886.31,INACTIVE
67605,43333,2,Current,301037.07,INACTIVE
67606,25932,5,Savings,304669.36,ACTIVE
67607,8424,5,Savings,417230.08,INACTIVE
67608,49246,1,Current,130541.14,ACTIVE
67609,42251,5,Savings,483703.99,ACTIVE
67610,11340,2,Current,315026.0,ACTIVE
67611,33188,1,Savings,379776.49,ACTIVE
67612,9052,2,Savings,127893.67,ACTIVE
67613,35626,2,Savings,373291.69,ACTIVE
67614,45764,3,Savings,343776.05,INACTIVE
67615,48479,1,Savings,101580.85,ACTIVE
67616,34652,2,Savings,145024.31,ACTIVE
67617,18318,4,Current,488781.05,INACTIVE
67618,19347,1,Savings,401921.03,ACTIVE
67619,33222,4,Savings,493848.89,ACTIVE
67620,46720,4,Savings,303508.04,INACTIVE
67621,3011,3,Savings,275278.72,ACTIVE
67622,40850,1,Savings,237317.98,ACTIVE
67623,7878,2,Current,258691.65,ACTIVE
67624,18750,2,Current,149858.13,INACTIVE
67625,13335,5,Current,113613.57,INACTIVE
67626,3631,2,Current,376133.0,INACTIVE
67627,1791,3,Current,87227.71,INACTIVE
67628,10162,1,Current,371447.2,ACTIVE
67629,19352,5,Current,387788.94,ACTIVE
67630,30161,1,Savings,299114.94,ACTIVE
67631,40914,4,Current,363717.45,ACTIVE
67632,43517,1,Savings,32474.07,ACTIVE
67633,38482,3,Current,300656.17,INACTIVE
67634,887,3,Current,316942.02,ACTIVE
67635,2863,3,Current,103747.54,INACTIVE
67636,11670,2,Current,72318.27,INACTIVE
67637,14045,5,Savings,343919.77,INACTIVE
67638,2397,3,Savings,28020.83,ACTIVE
67639,10242,2,Current,265487.64,INACTIVE
67640,4205,4,Current,496891.28,INACTIVE
67641,30674,2,Savings,325443.83,ACTIVE
67642,24729,1,Savings,373981.84,ACTIVE
67643,16936,1,Savings,36809.61,INACTIVE
67644,28666,2,Savings,182085.89,ACTIVE
67645,47569,3,Savings,163320.37,ACTIVE
67646,24988,4,Savings,233607.87,ACTIVE
67647,13925,2,Savings,447765.61,INACTIVE
67648,19802,4,Savings,356588.52,ACTIVE
67649,41925,3,Savings,178019.48,INACTIVE
67650,22912,1,Savings,493422.73,ACTIVE
67651,39874,2,Savings,107794.97,INACTIVE
67652,45512,2,Savings,314745.9,INACTIVE
67653,21712,3,Current,427027.23,INACTIVE
67654,48575,1,Savings,88553.05,INACTIVE
67655,17881,1,Savings,145491.3,ACTIVE
67656,6259,5,Current,1064.77,ACTIVE
67657,8748,1,Current,181008.76,ACTIVE
67658,3278,2,Current,390082.11,ACTIVE
67659,44468,4,Savings,383641.63,ACTIVE
67660,9425,5,Savings,244408.95,INACTIVE
67661,14020,4,Current,50828.18,ACTIVE
67662,46687,3,Savings,46881.96,INACTIVE
67663,25453,2,Current,329759.6,INACTIVE
67664,37871,4,Current,470262.25,ACTIVE
67665,25418,5,Current,228872.99,INACTIVE
67666,30135,1,Savings,325361.67,INACTIVE
67667,34287,1,Current,346119.47,ACTIVE
67668,34435,2,Savings,74277.63,INACTIVE
67669,39997,2,Current,294005.5,INACTIVE
67670,46683,2,Savings,376388.31,INACTIVE
67671,17553,3,Savings,209123.08,INACTIVE
67672,12668,1,Savings,296591.99,ACTIVE
67673,10014,5,Current,106151.67,ACTIVE
67674,38460,1,Current,75215.19,ACTIVE
67675,29031,1,Savings,219392.48,ACTIVE
67676,11068,1,Current,81085.87,INACTIVE
67677,21630,2,Savings,31177.94,INACTIVE
67678,3232,4,Current,392292.12,INACTIVE
67679,45162,3,Savings,174295.02,ACTIVE
67680,11071,5,Savings,174392.79,INACTIVE
67681,49155,5,Current,187507.72,INACTIVE
67682,16813,5,Savings,344176.24,ACTIVE
67683,17140,4,Savings,13841.46,ACTIVE
67684,22852,5,Current,123553.74,ACTIVE
67685,5641,3,Current,76188.7,INACTIVE
67686,35881,1,Savings,350650.25,ACTIVE
67687,586,2,Savings,186771.46,INACTIVE
67688,48629,2,Current,478832.49,ACTIVE
67689,41913,2,Savings,275846.45,INACTIVE
67690,35172,3,Current,183698.69,INACTIVE
67691,3517,4,Savings,300505.84,ACTIVE
67692,3331,3,Savings,252543.46,INACTIVE
67693,25713,5,Current,154765.97,ACTIVE
67694,13470,5,Current,68374.8,ACTIVE
67695,10591,2,Current,75802.39,ACTIVE
67696,45924,5,Current,428109.64,ACTIVE
67697,47729,1,Current,474804.3,INACTIVE
67698,23664,1,Current,424582.66,INACTIVE
67699,3776,5,Current,43982.24,INACTIVE
67700,4785,5,Savings,399838.8,INACTIVE
67701,3689,5,Current,482732.47,INACTIVE
67702,23455,5,Current,65113.61,INACTIVE
67703,16680,1,Savings,42848.82,INACTIVE
67704,4546,2,Current,216689.77,INACTIVE
67705,47333,5,Current,387783.32,INACTIVE
67706,5539,2,Savings,20504.36,INACTIVE
67707,21429,3,Current,252885.11,INACTIVE
67708,40637,5,Current,60769.02,INACTIVE
67709,19384,5,Savings,448765.92,INACTIVE
67710,26061,3,Current,364175.26,ACTIVE
67711,22659,5,Savings,212429.08,ACTIVE
67712,15356,3,Savings,485919.89,INACTIVE
67713,19638,2,Savings,453815.05,ACTIVE
67714,29354,3,Savings,385817.81,ACTIVE
67715,26320,2,Savings,411456.55,ACTIVE
67716,31039,5,Savings,118985.97,INACTIVE
67717,24555,2,Current,12963.4,ACTIVE
67718,36499,5,Current,220527.18,ACTIVE
67719,6891,3,Savings,367103.46,ACTIVE
67720,8476,3,Savings,448344.64,INACTIVE
67721,34407,5,Savings,79543.44,INACTIVE
67722,6104,5,Savings,469968.43,INACTIVE
67723,23204,2,Savings,320753.84,INACTIVE
67724,20021,4,Savings,307371.51,ACTIVE
67725,46324,1,Current,267351.89,ACTIVE
67726,44758,1,Current,410030.47,ACTIVE
67727,6629,3,Savings,151301.54,ACTIVE
67728,35032,4,Savings,271414.42,ACTIVE
67729,47020,2,Current,187589.05,ACTIVE
67730,49346,3,Current,456894.59,ACTIVE
67731,14594,2,Current,78415.22,INACTIVE
67732,41179,5,Savings,378806.72,ACTIVE
67733,17176,4,Savings,96447.41,ACTIVE
67734,2573,2,Current,377969.94,ACTIVE
67735,41405,1,Current,226048.99,INACTIVE
67736,49643,2,Savings,468849.37,INACTIVE
67737,23894,4,Savings,374646.18,ACTIVE
67738,36601,3,Savings,360659.99,ACTIVE
67739,25709,5,Current,441464.92,INACTIVE
67740,20018,3,Savings,13407.2,ACTIVE
67741,15873,5,Current,39904.6,INACTIVE
67742,44938,3,Current,486894.89,INACTIVE
67743,18833,2,Current,201385.41,ACTIVE
67744,24923,1,Current,251472.74,ACTIVE
67745,3267,5,Current,271755.62,ACTIVE
67746,13713,4,Current,213082.8,INACTIVE
67747,9153,4,Savings,347653.35,ACTIVE
67748,17468,4,Savings,201289.29,INACTIVE
67749,26322,3,Savings,31989.73,INACTIVE
67750,42550,4,Current,72584.24,INACTIVE
67751,3860,2,Savings,429044.09,ACTIVE
67752,47129,2,Savings,107677.84,ACTIVE
67753,31847,3,Savings,137509.37,ACTIVE
67754,36837,3,Savings,244583.6,ACTIVE
67755,12123,4,Current,300247.76,ACTIVE
67756,13490,3,Current,432021.06,INACTIVE
67757,37415,3,Current,25990.75,INACTIVE
67758,42476,2,Current,323842.78,INACTIVE
67759,30527,1,Savings,131332.38,ACTIVE
67760,12895,2,Savings,163922.52,INACTIVE
67761,23228,1,Savings,454134.94,ACTIVE
67762,20963,4,Current,369782.28,INACTIVE
67763,11415,4,Current,176884.39,INACTIVE
67764,5274,3,Savings,44419.22,ACTIVE
67765,35018,3,Current,339601.87,INACTIVE
67766,45217,1,Current,228170.38,INACTIVE
67767,7822,5,Current,9001.96,INACTIVE
67768,11940,4,Current,38916.69,INACTIVE
67769,46155,2,Current,326062.63,ACTIVE
67770,45479,2,Savings,339231.67,INACTIVE
67771,41918,5,Savings,471492.44,INACTIVE
67772,23409,2,Savings,97086.63,ACTIVE
67773,23873,5,Savings,62780.6,INACTIVE
67774,847,3,Savings,497328.54,INACTIVE
67775,2671,4,Savings,23094.41,INACTIVE
67776,45060,4,Current,148518.4,INACTIVE
67777,13758,2,Current,429880.23,INACTIVE
67778,1728,4,Savings,439396.0,ACTIVE
67779,2519,2,Savings,488208.09,INACTIVE
67780,35468,3,Savings,455387.73,INACTIVE
67781,45680,5,Savings,28463.85,ACTIVE
67782,28368,1,Savings,285035.58,INACTIVE
67783,32379,1,Savings,25231.95,ACTIVE
67784,30756,2,Current,367232.93,ACTIVE
67785,19614,1,Current,375782.73,INACTIVE
67786,5174,2,Current,298823.26,INACTIVE
67787,3529,5,Savings,270209.75,INACTIVE
67788,25695,1,Current,118276.91,ACTIVE
67789,30315,2,Current,160332.31,ACTIVE
67790,39051,2,Current,258408.09,INACTIVE
67791,8660,4,Current,214343.47,ACTIVE
67792,45398,5,Current,401942.32,ACTIVE
67793,31420,4,Current,375521.89,ACTIVE
67794,37858,1,Current,119250.87,ACTIVE
67795,15043,1,Current,444786.22,ACTIVE
67796,10021,5,Current,17418.3,ACTIVE
67797,14381,5,Savings,264998.37,INACTIVE
67798,29379,1,Savings,124098.63,ACTIVE
67799,18987,3,Savings,208626.07,ACTIVE
67800,37289,3,Current,388040.09,ACTIVE
67801,10306,4,Savings,115650.25,INACTIVE
67802,25294,1,Current,37743.93,ACTIVE
67803,2126,3,Current,475940.15,ACTIVE
67804,45845,2,Current,252965.35,ACTIVE
67805,38943,4,Current,146021.99,INACTIVE
67806,9952,3,Savings,266390.36,ACTIVE
67807,35945,3,Current,82023.93,ACTIVE
67808,800,1,Savings,318337.82,INACTIVE
67809,30624,5,Current,415399.19,ACTIVE
67810,4267,5,Savings,26191.43,ACTIVE
67811,1029,2,Savings,499241.13,ACTIVE
67812,21257,2,Current,23674.11,ACTIVE
67813,10148,4,Savings,492883.01,ACTIVE
67814,49894,1,Current,264664.23,INACTIVE
67815,25057,2,Current,157377.54,INACTIVE
67816,12032,1,Savings,304152.02,INACTIVE
67817,8494,1,Current,355304.43,INACTIVE
67818,3994,4,Current,468639.13,INACTIVE
67819,29361,3,Current,269866.52,INACTIVE
67820,16911,1,Savings,54694.5,INACTIVE
67821,32811,1,Savings,75780.45,ACTIVE
67822,48331,2,Savings,208181.13,INACTIVE
67823,49125,4,Current,485143.25,ACTIVE
67824,14806,2,Current,455319.63,INACTIVE
67825,36080,5,Current,349070.62,INACTIVE
67826,31993,4,Current,57186.35,ACTIVE
67827,40921,5,Current,47654.94,ACTIVE
67828,19715,1,Current,177161.82,INACTIVE
67829,46031,4,Current,82242.22,INACTIVE
67830,38796,3,Savings,6749.52,ACTIVE
67831,21079,5,Savings,172813.6,INACTIVE
67832,32147,4,Current,37839.19,ACTIVE
67833,7617,4,Savings,384189.3,INACTIVE
67834,21193,3,Current,169796.55,ACTIVE
67835,5815,4,Current,52592.13,INACTIVE
67836,14426,1,Savings,137564.76,INACTIVE
67837,46200,4,Current,232537.74,INACTIVE
67838,43489,3,Savings,132748.85,INACTIVE
67839,17307,2,Savings,451565.24,INACTIVE
67840,36953,4,Current,41671.42,INACTIVE
67841,21266,5,Current,412765.15,ACTIVE
67842,6978,4,Current,475760.88,INACTIVE
67843,30190,5,Savings,275964.62,ACTIVE
67844,3505,1,Current,41943.72,INACTIVE
67845,38165,2,Current,179647.0,INACTIVE
67846,24674,4,Current,83043.24,INACTIVE
67847,7074,5,Current,368552.11,INACTIVE
67848,38290,1,Current,285582.72,ACTIVE
67849,15386,5,Savings,263089.51,INACTIVE
67850,30547,2,Current,211290.6,ACTIVE
67851,34814,3,Savings,453241.91,INACTIVE
67852,40489,2,Savings,466989.77,ACTIVE
67853,13561,4,Savings,318694.86,ACTIVE
67854,17402,2,Savings,321615.73,ACTIVE
67855,38131,1,Savings,63873.29,INACTIVE
67856,22232,4,Savings,340299.61,INACTIVE
67857,48633,1,Current,76446.13,ACTIVE
67858,31479,5,Savings,205313.76,INACTIVE
67859,47867,5,Savings,245202.59,INACTIVE
67860,1493,2,Current,73962.88,INACTIVE
67861,43127,2,Savings,167828.81,ACTIVE
67862,22269,3,Current,314556.32,ACTIVE
67863,7770,3,Current,258164.89,ACTIVE
67864,26386,3,Savings,466392.21,INACTIVE
67865,48039,1,Savings,399048.74,ACTIVE
67866,41168,1,Current,315221.72,INACTIVE
67867,37497,5,Savings,362209.46,ACTIVE
67868,38372,2,Current,260926.9,INACTIVE
67869,40759,4,Current,120550.14,INACTIVE
67870,36177,4,Current,408476.08,ACTIVE
67871,47234,2,Savings,485115.35,INACTIVE
67872,6287,3,Savings,136772.87,INACTIVE
67873,2002,2,Current,357790.55,ACTIVE
67874,46183,2,Savings,339004.32,ACTIVE
67875,26181,4,Current,34724.41,INACTIVE
67876,39501,3,Savings,435129.66,ACTIVE
67877,32672,2,Current,477450.29,INACTIVE
67878,23112,4,Savings,371416.82,ACTIVE
67879,21018,4,Current,143341.75,ACTIVE
67880,18231,5,Current,92728.67,ACTIVE
67881,36716,5,Current,257396.99,ACTIVE
67882,23501,5,Current,180348.03,ACTIVE
67883,21320,4,Savings,271008.84,ACTIVE
67884,31519,1,Savings,12035.56,INACTIVE
67885,10136,4,Savings,233591.7,INACTIVE
67886,23940,4,Savings,238624.05,INACTIVE
67887,22549,4,Current,377018.82,INACTIVE
67888,24520,2,Current,169746.16,ACTIVE
67889,38992,4,Savings,209384.55,INACTIVE
67890,35594,3,Savings,171896.06,ACTIVE
67891,29648,4,Current,234464.64,INACTIVE
67892,15825,5,Current,92054.97,ACTIVE
67893,10357,5,Current,278184.71,ACTIVE
67894,12747,1,Savings,453815.42,ACTIVE
67895,40463,1,Savings,67516.79,ACTIVE
67896,26703,2,Current,466705.7,ACTIVE
67897,14759,5,Current,38461.34,ACTIVE
67898,22230,3,Savings,260627.19,ACTIVE
67899,29418,4,Current,382506.83,INACTIVE
67900,26069,1,Savings,461631.95,ACTIVE
67901,35337,2,Savings,232449.17,INACTIVE
67902,1077,1,Savings,166679.83,INACTIVE
67903,26918,1,Savings,124247.1,ACTIVE
67904,19755,3,Savings,46531.91,ACTIVE
67905,23467,4,Savings,382469.96,INACTIVE
67906,36408,1,Current,120899.43,ACTIVE
67907,26132,1,Savings,228403.19,ACTIVE
67908,3981,1,Current,232456.86,ACTIVE
67909,11503,2,Savings,278002.84,INACTIVE
67910,34062,2,Savings,157587.51,ACTIVE
67911,37464,3,Current,296622.58,ACTIVE
67912,18498,3,Savings,137144.22,INACTIVE
67913,18800,3,Current,468144.92,ACTIVE
67914,41054,5,Current,61764.63,INACTIVE
67915,31660,3,Savings,259028.61,INACTIVE
67916,11352,4,Savings,384853.98,INACTIVE
67917,27200,3,Savings,276909.53,ACTIVE
67918,5444,1,Current,55153.25,ACTIVE
67919,16530,1,Savings,104900.22,INACTIVE
67920,21713,4,Current,52070.99,INACTIVE
67921,33233,2,Savings,491699.7,INACTIVE
67922,8668,3,Current,212549.44,INACTIVE
67923,15294,2,Current,426916.82,INACTIVE
67924,3127,2,Current,55695.48,ACTIVE
67925,9833,3,Savings,298269.69,INACTIVE
67926,22920,3,Current,436401.21,INACTIVE
67927,43117,3,Savings,424165.79,INACTIVE
67928,6657,3,Savings,274474.71,INACTIVE
67929,18297,3,Savings,472371.14,ACTIVE
67930,26590,3,Savings,161696.54,ACTIVE
67931,34028,5,Current,309445.7,INACTIVE
67932,32138,5,Current,470072.73,ACTIVE
67933,28879,2,Current,252048.93,INACTIVE
67934,4187,5,Current,75474.18,INACTIVE
67935,36717,2,Current,113223.33,INACTIVE
67936,14523,2,Current,478375.88,ACTIVE
67937,31929,5,Current,76059.8,ACTIVE
67938,21732,4,Savings,110827.07,ACTIVE
67939,13366,2,Current,9354.89,ACTIVE
67940,14965,3,Current,289599.88,INACTIVE
67941,2311,2,Current,229464.06,INACTIVE
67942,39917,2,Current,47950.54,ACTIVE
67943,5548,4,Current,379747.32,ACTIVE
67944,33440,2,Savings,22944.29,ACTIVE
67945,45708,5,Savings,490923.09,ACTIVE
67946,1741,1,Current,353921.39,ACTIVE
67947,33287,5,Savings,377216.12,ACTIVE
67948,2623,3,Savings,48104.34,ACTIVE
67949,36632,3,Savings,327184.09,INACTIVE
67950,27484,1,Savings,448409.52,ACTIVE
67951,26492,2,Current,160991.97,INACTIVE
67952,2397,1,Savings,171397.77,INACTIVE
67953,6923,2,Savings,337737.04,ACTIVE
67954,48327,4,Savings,64771.97,ACTIVE
67955,3097,5,Savings,174985.31,ACTIVE
67956,26590,2,Savings,53889.26,ACTIVE
67957,19998,5,Current,38840.97,INACTIVE
67958,39806,2,Savings,431271.38,ACTIVE
67959,42934,2,Current,449159.61,INACTIVE
67960,17994,5,Savings,132044.94,ACTIVE
67961,19046,5,Current,260907.79,INACTIVE
67962,4537,5,Savings,210994.5,INACTIVE
67963,43632,1,Savings,213211.51,ACTIVE
67964,49470,1,Current,378878.97,INACTIVE
67965,1504,4,Current,205621.54,ACTIVE
67966,25057,4,Current,291666.33,INACTIVE
67967,29861,1,Savings,421611.13,INACTIVE
67968,10646,1,Savings,53313.83,INACTIVE
67969,33674,1,Savings,366217.03,ACTIVE
67970,40679,2,Current,359210.22,INACTIVE
67971,32599,1,Current,410297.47,ACTIVE
67972,30634,3,Savings,322524.89,INACTIVE
67973,7153,3,Savings,322663.49,ACTIVE
67974,19990,1,Savings,239437.27,ACTIVE
67975,35314,4,Current,321579.6,INACTIVE
67976,3777,2,Savings,384915.79,ACTIVE
67977,37984,3,Savings,320290.16,INACTIVE
67978,5941,5,Current,126566.97,ACTIVE
67979,16108,5,Current,425669.4,ACTIVE
67980,30631,5,Savings,287044.49,ACTIVE
67981,44281,5,Current,439187.58,ACTIVE
67982,37604,1,Current,9248.52,INACTIVE
67983,19305,5,Savings,386747.65,INACTIVE
67984,43704,4,Savings,53536.12,INACTIVE
67985,27818,3,Savings,485504.58,INACTIVE
67986,32699,4,Current,143547.55,INACTIVE
67987,23658,4,Savings,304170.67,ACTIVE
67988,30366,5,Savings,354392.66,ACTIVE
67989,37701,3,Savings,301554.82,INACTIVE
67990,16651,4,Current,365742.47,INACTIVE
67991,7676,4,Current,99080.22,INACTIVE
67992,31895,1,Savings,82449.02,INACTIVE
67993,2787,4,Current,239107.12,ACTIVE
67994,37621,4,Current,332988.91,INACTIVE
67995,26509,5,Savings,379094.03,INACTIVE
67996,8258,4,Current,464172.07,INACTIVE
67997,26188,1,Current,383194.33,INACTIVE
67998,45659,5,Current,116499.34,ACTIVE
67999,17690,3,Savings,359804.45,INACTIVE
68000,20646,4,Savings,155400.57,INACTIVE
68001,28345,4,Current,187248.21,ACTIVE
68002,28456,1,Savings,415663.33,INACTIVE
68003,47651,1,Current,212497.62,INACTIVE
68004,41952,2,Current,358479.36,INACTIVE
68005,43645,5,Savings,451310.5,ACTIVE
68006,39155,3,Current,284621.15,ACTIVE
68007,30809,1,Current,132727.19,INACTIVE
68008,18522,4,Savings,239380.61,INACTIVE
68009,14629,3,Current,365113.44,INACTIVE
68010,46957,3,Current,230374.31,INACTIVE
68011,48177,2,Savings,310471.22,ACTIVE
68012,47126,1,Current,106201.3,INACTIVE
68013,38610,3,Current,113604.17,INACTIVE
68014,40152,4,Current,436827.11,INACTIVE
68015,16279,5,Savings,157105.4,ACTIVE
68016,41291,3,Current,127014.91,INACTIVE
68017,42347,3,Current,111343.99,INACTIVE
68018,11161,5,Savings,483907.63,INACTIVE
68019,40886,1,Savings,202516.14,INACTIVE
68020,8251,3,Savings,239037.76,INACTIVE
68021,21012,5,Savings,126917.77,INACTIVE
68022,29380,2,Current,409890.64,ACTIVE
68023,46154,4,Current,421400.44,INACTIVE
68024,27527,4,Savings,309993.01,INACTIVE
68025,30052,4,Savings,32717.76,INACTIVE
68026,18176,2,Savings,87275.25,INACTIVE
68027,34695,4,Current,218911.18,INACTIVE
68028,30874,3,Savings,332097.85,ACTIVE
68029,19606,2,Current,419948.76,ACTIVE
68030,2737,2,Savings,322503.44,ACTIVE
68031,26910,4,Current,346688.16,ACTIVE
68032,20130,1,Savings,325734.46,INACTIVE
68033,11845,3,Savings,155413.15,ACTIVE
68034,14270,3,Current,363926.61,ACTIVE
68035,47253,3,Current,498772.53,INACTIVE
68036,47400,1,Current,310285.92,ACTIVE
68037,7281,5,Savings,45281.94,INACTIVE
68038,7461,5,Savings,207240.53,ACTIVE
68039,40381,3,Current,399312.61,INACTIVE
68040,42649,2,Savings,372769.68,INACTIVE
68041,37248,5,Current,284966.73,INACTIVE
68042,29307,5,Savings,433242.39,INACTIVE
68043,33437,4,Current,434489.99,INACTIVE
68044,37019,3,Savings,476518.17,ACTIVE
68045,48373,5,Savings,286418.46,INACTIVE
68046,14550,4,Current,437218.56,ACTIVE
68047,27138,2,Savings,193870.16,INACTIVE
68048,33976,3,Savings,247814.89,INACTIVE
68049,3336,1,Current,296606.09,ACTIVE
68050,39334,2,Current,218873.74,ACTIVE
68051,14057,1,Current,210915.24,INACTIVE
68052,40323,3,Current,330067.83,ACTIVE
68053,35886,4,Savings,334208.4,ACTIVE
68054,26428,4,Savings,380021.34,INACTIVE
68055,29657,3,Savings,120520.89,INACTIVE
68056,13690,1,Current,346834.7,INACTIVE
68057,5778,1,Savings,41674.73,INACTIVE
68058,3461,2,Current,67173.96,ACTIVE
68059,30272,1,Current,257122.89,INACTIVE
68060,20806,2,Savings,349348.93,INACTIVE
68061,2754,3,Savings,331298.39,INACTIVE
68062,29899,2,Current,214655.94,ACTIVE
68063,21033,3,Current,178610.07,ACTIVE
68064,16736,4,Savings,213576.45,ACTIVE
68065,22883,1,Current,122111.44,ACTIVE
68066,18482,2,Current,133723.99,ACTIVE
68067,34329,3,Current,26479.86,ACTIVE
68068,36935,3,Current,75486.76,INACTIVE
68069,30040,4,Current,400688.78,ACTIVE
68070,22452,3,Savings,474116.04,ACTIVE
68071,38359,1,Current,213873.86,ACTIVE
68072,32427,3,Savings,293543.23,INACTIVE
68073,6426,1,Savings,224051.92,ACTIVE
68074,49802,4,Savings,413097.28,ACTIVE
68075,43008,5,Savings,441950.28,INACTIVE
68076,49839,5,Savings,434507.16,ACTIVE
68077,41428,5,Savings,294638.44,INACTIVE
68078,40901,2,Current,352943.26,ACTIVE
68079,40754,3,Current,296088.75,INACTIVE
68080,32702,2,Current,314615.31,INACTIVE
68081,45629,2,Savings,15624.22,INACTIVE
68082,43935,5,Current,451011.47,ACTIVE
68083,3269,4,Savings,49554.47,ACTIVE
68084,33221,4,Current,496525.09,ACTIVE
68085,41074,2,Current,89507.67,INACTIVE
68086,4681,2,Current,95293.01,INACTIVE
68087,11689,4,Savings,458133.86,INACTIVE
68088,25045,1,Savings,118580.15,INACTIVE
68089,11235,5,Savings,480069.82,INACTIVE
68090,48470,3,Savings,217994.31,ACTIVE
68091,30211,1,Savings,11215.13,ACTIVE
68092,2945,4,Current,147851.68,INACTIVE
68093,20079,1,Savings,39301.01,ACTIVE
68094,26811,3,Savings,43180.38,ACTIVE
68095,12948,4,Savings,61468.07,ACTIVE
68096,22347,1,Current,103825.4,INACTIVE
68097,22493,1,Current,329671.34,ACTIVE
68098,9978,1,Savings,54826.25,INACTIVE
68099,7584,5,Current,434866.13,ACTIVE
68100,40329,5,Current,395450.94,ACTIVE
68101,33160,2,Savings,388015.1,ACTIVE
68102,11459,4,Savings,67709.86,INACTIVE
68103,34039,1,Current,413708.94,INACTIVE
68104,29949,2,Current,190487.98,ACTIVE
68105,35130,3,Savings,494774.0,ACTIVE
68106,8109,3,Current,17826.73,INACTIVE
68107,12812,4,Current,128089.2,INACTIVE
68108,44671,5,Current,487093.11,ACTIVE
68109,44326,1,Current,55893.06,INACTIVE
68110,16617,3,Current,463783.12,ACTIVE
68111,16266,4,Savings,192179.21,INACTIVE
68112,14155,1,Current,3494.14,ACTIVE
68113,6400,3,Savings,100542.36,ACTIVE
68114,31156,5,Savings,248120.45,ACTIVE
68115,40808,5,Savings,6355.71,ACTIVE
68116,10093,2,Current,282242.41,ACTIVE
68117,29763,1,Current,375304.65,INACTIVE
68118,2721,2,Current,267383.94,ACTIVE
68119,10535,2,Savings,204445.85,ACTIVE
68120,27346,1,Savings,303042.22,INACTIVE
68121,26387,5,Savings,18695.26,INACTIVE
68122,17563,3,Current,279521.62,INACTIVE
68123,3601,1,Savings,99470.15,ACTIVE
68124,41265,5,Current,83408.03,INACTIVE
68125,46854,1,Savings,131883.65,INACTIVE
68126,21770,4,Current,63657.39,ACTIVE
68127,31073,1,Current,350950.39,ACTIVE
68128,1343,5,Current,124624.57,INACTIVE
68129,4645,4,Current,274559.82,ACTIVE
68130,30973,5,Savings,452174.65,INACTIVE
68131,30234,2,Current,45283.29,INACTIVE
68132,26538,5,Savings,379659.76,INACTIVE
68133,31476,5,Savings,340020.4,ACTIVE
68134,37203,3,Current,137884.9,ACTIVE
68135,46357,2,Savings,368475.29,ACTIVE
68136,34243,4,Savings,129413.04,INACTIVE
68137,14206,3,Current,150069.95,INACTIVE
68138,1700,5,Current,488261.46,INACTIVE
68139,35013,4,Current,89590.4,INACTIVE
68140,10487,2,Savings,445762.85,ACTIVE
68141,45159,3,Current,393394.11,ACTIVE
68142,49335,5,Savings,103909.29,ACTIVE
68143,15782,1,Current,119963.15,ACTIVE
68144,10748,5,Savings,255701.08,INACTIVE
68145,47949,1,Current,71072.76,ACTIVE
68146,42127,1,Current,343938.87,INACTIVE
68147,16810,5,Current,343249.66,ACTIVE
68148,44570,1,Savings,362330.97,INACTIVE
68149,23098,1,Savings,112644.87,INACTIVE
